newspaper,person,name_variation,page_number,date,url,previous page
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"27/10/2014, SEGUNDA-FEIRA, PÁGINA b8",https://acervo.estadao.com.br/pagina/#!/20141027-44204-nac-24-eng-b8-not/busca/CARLOS,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"27/10/2014, SEGUNDA-FEIRA, PÁGINA b8",https://acervo.estadao.com.br/pagina/#!/20141027-44204-spo-24-eng-b8-not/busca/CARLOS,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"27/10/2014, SEGUNDA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20141027-44204-spo-3-edi-a3-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"27/10/2014, SEGUNDA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20141027-44204-nac-3-edi-a3-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"20/10/2014, SEGUNDA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20141020-44197-nac-3-edi-a3-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"20/10/2014, SEGUNDA-FEIRA, PÁGINA a3",https://acervo.estadao.com.br/pagina/#!/20141020-44197-spo-3-edi-a3-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"13/10/2014, SEGUNDA-FEIRA, PÁGINA c7",https://acervo.estadao.com.br/pagina/#!/20141013-44190-nac-43-cd2-c7-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"13/10/2014, SEGUNDA-FEIRA, PÁGINA c7",https://acervo.estadao.com.br/pagina/#!/20141013-44190-spo-43-cd2-c7-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"03/10/2014, SEXTA-FEIRA, PÁGINA a5",https://acervo.estadao.com.br/pagina/#!/20141003-44180-spo-5-pol-a5-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2258,"30/09/2014, TERÇA-FEIRA, PÁGINA a12",https://acervo.estadao.com.br/pagina/#!/20140930-44177-spo-11-pol-a12-not/busca/Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2258
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"27/09/2011, TERÇA-FEIRA, PÁGINA d8",https://acervo.estadao.com.br/pagina/#!/20110927-43078-nac-48-cd2-d8-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"27/09/2011, TERÇA-FEIRA, PÁGINA a19",https://acervo.estadao.com.br/pagina/#!/20110927-43078-nac-18-ger-a19-not/busca/Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"23/02/2011, QUARTA-FEIRA, PÁGINA c3",https://acervo.estadao.com.br/pagina/#!/20110223-42862-nac-37-cid-c3-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"13/02/2011, DOMINGO, PÁGINA d6",https://acervo.estadao.com.br/pagina/#!/20110213-42852-spo-155-cd2-d6-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"13/02/2011, DOMINGO, PÁGINA c8",https://acervo.estadao.com.br/pagina/#!/20110213-42852-spo-43-cid-c8-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"13/02/2011, DOMINGO, PÁGINA d9",https://acervo.estadao.com.br/pagina/#!/20110213-42852-spo-158-cd2-d9-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"13/02/2011, DOMINGO, PÁGINA d9",https://acervo.estadao.com.br/pagina/#!/20110213-42852-nac-158-cd2-d9-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"13/02/2011, DOMINGO, PÁGINA c8",https://acervo.estadao.com.br/pagina/#!/20110213-42852-nac-43-cid-c8-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"13/02/2011, DOMINGO, PÁGINA d6",https://acervo.estadao.com.br/pagina/#!/20110213-42852-nac-155-cd2-d6-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2259,"02/05/2011, SEGUNDA-FEIRA, PÁGINA d4",https://acervo.estadao.com.br/pagina/#!/20110502-42930-spo-40-cd2-d4-not/busca/Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2259
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"06/10/2013, DOMINGO, PÁGINA b4",https://acervo.estadao.com.br/pagina/#!/20131006-43818-spo-34-eng-b4-not/busca/Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"06/10/2013, DOMINGO, PÁGINA a12",https://acervo.estadao.com.br/pagina/#!/20131006-43818-spo-11-pol-a12-not/busca/Carlos+Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"06/10/2013, DOMINGO, PÁGINA c7",https://acervo.estadao.com.br/pagina/#!/20131006-43818-spo-48-cd2-c7-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"06/10/2013, DOMINGO, PÁGINA b4",https://acervo.estadao.com.br/pagina/#!/20131006-43818-nac-34-eng-b4-not/busca/Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"06/10/2013, DOMINGO, PÁGINA c7",https://acervo.estadao.com.br/pagina/#!/20131006-43818-nac-48-cd2-c7-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"06/10/2013, DOMINGO, PÁGINA a12",https://acervo.estadao.com.br/pagina/#!/20131006-43818-nac-11-pol-a12-not/busca/Carlos+Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"17/10/2013, QUINTA-FEIRA, PÁGINA a27",https://acervo.estadao.com.br/pagina/#!/20131017-43829-nac-26-mrt-a27-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"14/09/2013, SÁBADO, PÁGINA c1",https://acervo.estadao.com.br/pagina/#!/20130914-43796-spo-64-cd2-c1-not/busca/Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"14/09/2013, SÁBADO, PÁGINA c1",https://acervo.estadao.com.br/pagina/#!/20130914-43796-nac-64-cd2-c1-not/busca/Filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2260,"13/09/2013, SEXTA-FEIRA, PÁGINA a18",https://acervo.estadao.com.br/pagina/#!/20130913-43795-nac-17-mrt-a18-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2260
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"07/02/2011, SEGUNDA-FEIRA, PÁGINA c4",https://acervo.estadao.com.br/pagina/#!/20110207-42846-spo-26-cid-c4-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"07/02/2011, SEGUNDA-FEIRA, PÁGINA a12",https://acervo.estadao.com.br/pagina/#!/20110207-42846-spo-12-ger-a12-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"07/02/2011, SEGUNDA-FEIRA, PÁGINA a12",https://acervo.estadao.com.br/pagina/#!/20110207-42846-nac-12-ger-a12-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"07/02/2011, SEGUNDA-FEIRA, PÁGINA c4",https://acervo.estadao.com.br/pagina/#!/20110207-42846-nac-26-cid-c4-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"11/02/2011, SEXTA-FEIRA, PÁGINA d8",https://acervo.estadao.com.br/pagina/#!/20110211-42850-spo-48-cd2-d8-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"11/02/2011, SEXTA-FEIRA, PÁGINA d8",https://acervo.estadao.com.br/pagina/#!/20110211-42850-nac-46-cd2-d8-not/busca/filho,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"18/02/2011, SEXTA-FEIRA, PÁGINA 75",https://acervo.estadao.com.br/pagina/#!/20110218-42857-spo-137-gui-75-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"18/02/2011, SEXTA-FEIRA, PÁGINA e4",https://acervo.estadao.com.br/pagina/#!/20110218-42857-spo-58-esp-e4-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"18/02/2011, SEXTA-FEIRA, PÁGINA 75",https://acervo.estadao.com.br/pagina/#!/20110218-42857-nac-133-gui-75-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
estadao,Carlos Alberto Costa Filho,Carlos+Filho,2261,"18/02/2011, SEXTA-FEIRA, PÁGINA e4",https://acervo.estadao.com.br/pagina/#!/20110218-42857-nac-58-esp-e4-not/busca/Carlos,https://acervo.estadao.com.br/procura/busca.php?&busca=Carlos+Filho&decade=2010%7C2010&page=2261
