newspaper,person,name_variation,page_number,date,url,previous page
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1286,"03/11/2014, SEGUNDA-FEIRA, PÁGINA c3",https://acervo.estadao.com.br/pagina/#!/20141103-44211-spo-38-cd2-c3-not/busca/Jo%C3%A3o,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1286
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1286,"03/11/2014, SEGUNDA-FEIRA, PÁGINA c3",https://acervo.estadao.com.br/pagina/#!/20141103-44211-nac-38-cd2-c3-not/busca/Jo%C3%A3o,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1286
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1286,"26/11/2014, QUARTA-FEIRA, PÁGINA c3",https://acervo.estadao.com.br/pagina/#!/20141126-44234-nac-43-cd2-c3-not/busca/Ferreira,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1286
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1286,"26/11/2014, QUARTA-FEIRA, PÁGINA c3",https://acervo.estadao.com.br/pagina/#!/20141126-44234-spo-43-cd2-c3-not/busca/Ferreira,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1286
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1286,"27/11/2014, QUINTA-FEIRA, PÁGINA co1",https://acervo.estadao.com.br/pagina/#!/20141127-44235-spo-78-opr-co1-not/busca/Jo%C3%A3o,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1286
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1286,"27/11/2014, QUINTA-FEIRA, PÁGINA co1",https://acervo.estadao.com.br/pagina/#!/20141127-44235-nac-77-opr-co1-not/busca/Jo%C3%A3o,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1286
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1286,"28/11/2014, SEXTA-FEIRA, PÁGINA 76",https://acervo.estadao.com.br/pagina/#!/20141128-44236-nac-131-gui-76-not/busca/Ferreira,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1286
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1287,"23/05/2014, SEXTA-FEIRA, PÁGINA b13",https://acervo.estadao.com.br/pagina/#!/20140523-44047-nac-33-eng-b13-not/busca/Jo%C3%A3o,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1287
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1287,"23/05/2014, SEXTA-FEIRA, PÁGINA b6",https://acervo.estadao.com.br/pagina/#!/20140523-44047-spo-27-eng-b6-not/busca/Ferreira,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1287
estadao,João Paulo Menna Barreto de Castro Ferreira,João+Ferreira,1287,"11/10/2015, DOMINGO, PÁGINA ci09",https://acervo.estadao.com.br/pagina/#!/20151011-44553-spo-64-imo-ci09-not/busca/Joao,https://acervo.estadao.com.br/procura/busca.php?&busca=Jo%C3%A3o+Ferreira&decade=2010%7C2010&page=1287
